,Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Performance_Score,Remote_Work,Department,Region,Status_code,Remote_Work_code,Performance_Score_code,Department_Code,Tenure_Date
682,EMP1682,Heidi,Davis,30.0,Active,2020-04-11,117880.14,Average,False,HR,Texas,1,0,1,4,1971
683,EMP1683,Bob,Brown,35.0,Pending,2022-06-16,100897.49,Average,True,HR,New York,2,1,1,4,1175
684,EMP1684,Charlie,Smith,25.0,Inactive,2022-05-10,71810.37,Average,True,Finance,New York,0,1,1,3,1212
685,EMP1685,Frank,Miller,40.0,Inactive,2020-06-13,109048.24,Poor,False,DevOps,Texas,0,0,0,2,1908
686,EMP1686,Alice,Miller,35.0,Pending,2022-08-20,62712.26,Average,False,Finance,Texas,2,0,1,3,1110
687,EMP1687,Eva,Jones,40.0,Pending,2021-05-24,76935.85,Good,True,Cloud Tech,Texas,2,1,2,1,1563
688,EMP1688,David,Davis,25.0,Pending,2024-04-27,56577.22,Poor,True,Admin,Florida,2,1,0,0,494
689,EMP1689,David,Johnson,40.0,Inactive,2021-10-23,61102.8,Good,True,Finance,Nevada,0,1,2,3,1411
690,EMP1690,Bob,Johnson,35.0,Inactive,2021-02-10,75229.87,Excellent,True,Finance,Nevada,0,1,3,3,1666
691,EMP1691,David,Miller,25.0,Inactive,2021-10-26,51054.74,Excellent,False,Admin,Nevada,0,0,3,0,1408
692,EMP1692,Bob,Jones,40.0,Active,2023-04-05,104843.27,Excellent,False,Admin,Texas,1,0,3,0,882
693,EMP1693,Charlie,Brown,35.0,Active,2022-10-20,56398.11,Excellent,False,Cloud Tech,New York,1,0,3,1,1049
694,EMP1694,Alice,Johnson,25.0,Active,2023-12-07,87544.73,Good,False,HR,Nevada,1,0,2,4,636
695,EMP1695,Heidi,Brown,30.0,Pending,2024-03-29,74312.24,Poor,False,HR,Illinois,2,0,0,4,523
696,EMP1696,David,Davis,25.0,Inactive,2024-01-23,59431.25,Poor,True,DevOps,Florida,0,1,0,2,589
697,EMP1697,Heidi,Johnson,40.0,Pending,2023-11-28,84306.44,Average,False,Sales,California,2,0,1,5,645
698,EMP1698,Frank,Johnson,35.0,Inactive,2024-11-11,108194.47,Good,False,DevOps,Florida,0,0,2,2,296
699,EMP1699,Charlie,Williams,25.0,Inactive,2021-08-28,107359.3,Excellent,False,Sales,New York,0,0,3,5,1467
700,EMP1700,Heidi,Johnson,25.0,Inactive,2024-02-11,86064.08,Good,False,DevOps,Illinois,0,0,2,2,570
701,EMP1701,Frank,Garcia,37.0,Pending,2020-05-09,96080.26,Average,False,Admin,California,2,0,1,0,1943
702,EMP1702,Grace,Smith,30.0,Inactive,2024-04-17,88602.75,Average,True,Sales,Nevada,0,1,1,5,504
703,EMP1703,Frank,Garcia,40.0,Active,2020-07-16,86624.04,Good,True,DevOps,California,1,1,2,2,1875
704,EMP1704,Charlie,Jones,30.0,Active,2022-09-21,63413.16,Good,True,Cloud Tech,New York,1,1,2,1,1078
705,EMP1705,Grace,Jones,40.0,Pending,2023-04-23,67915.7,Good,False,Sales,Illinois,2,0,2,5,864
706,EMP1706,Bob,Brown,25.0,Inactive,2024-12-27,108245.44,Poor,True,Admin,Nevada,0,1,0,0,250
707,EMP1707,Alice,Garcia,35.0,Inactive,2024-08-10,75834.81,Excellent,True,Sales,Nevada,0,1,3,5,389
708,EMP1708,Eva,Garcia,34.0,Active,2024-09-04,71273.32,Good,False,Cloud Tech,Nevada,1,0,2,1,364
709,EMP1709,Bob,Garcia,25.0,Pending,2022-02-28,63262.23,Good,False,DevOps,New York,2,0,2,2,1283
710,EMP1710,David,Davis,33.0,Pending,2024-03-14,89069.91,Good,False,DevOps,New York,2,0,2,2,538
711,EMP1711,Frank,Johnson,40.0,Inactive,2024-12-13,57287.17,Average,True,DevOps,Nevada,0,1,1,2,264
712,EMP1712,Grace,Smith,36.0,Active,2022-12-29,119890.35,Average,True,HR,Nevada,1,1,1,4,979
713,EMP1713,Frank,Brown,35.0,Inactive,2022-04-24,103492.91,Poor,False,Sales,California,0,0,0,5,1228
714,EMP1714,Frank,Garcia,35.0,Pending,2021-03-14,76254.42,Excellent,False,Admin,Illinois,2,0,3,0,1634
715,EMP1715,Eva,Garcia,35.0,Inactive,2020-01-01,100841.93,Poor,True,Finance,Florida,0,1,0,3,2072
716,EMP1716,Alice,Williams,28.0,Active,2021-09-07,118907.61,Excellent,True,Admin,California,1,1,3,0,1457
717,EMP1717,Frank,Brown,25.0,Pending,2022-11-13,88942.62,Average,False,DevOps,California,2,0,1,2,1025
718,EMP1718,Charlie,Garcia,25.0,Inactive,2020-11-15,59688.57,Average,False,Cloud Tech,Florida,0,0,1,1,1753
719,EMP1719,David,Brown,30.0,Active,2023-03-14,77985.88,Average,True,HR,California,1,1,1,4,904
720,EMP1720,Bob,Johnson,35.0,Inactive,2024-08-18,112931.69,Poor,False,Finance,New York,0,0,0,3,381
721,EMP1721,Bob,Williams,35.0,Active,2024-02-05,106583.88,Good,True,DevOps,California,1,1,2,2,576
722,EMP1722,Alice,Brown,35.0,Inactive,2024-11-12,58437.84,Good,True,HR,Florida,0,1,2,4,295
723,EMP1723,Alice,Smith,40.0,Pending,2020-03-25,72352.16,Average,True,Cloud Tech,California,2,1,1,1,1988
724,EMP1724,Frank,Smith,33.0,Active,2020-04-13,97154.47,Good,True,DevOps,New York,1,1,2,2,1969
725,EMP1725,Heidi,Jones,31.0,Active,2021-03-30,80235.5,Good,False,Sales,Illinois,1,0,2,5,1618
726,EMP1726,Charlie,Williams,30.0,Inactive,2023-03-16,102172.05,Poor,False,HR,Texas,0,0,0,4,902
727,EMP1727,Eva,Williams,25.0,Inactive,2024-05-03,98850.94,Excellent,True,Finance,Illinois,0,1,3,3,488
728,EMP1728,Heidi,Jones,34.0,Inactive,2023-08-28,89993.15,Average,True,Admin,Florida,0,1,1,0,737
729,EMP1729,David,Brown,30.0,Inactive,2021-10-24,97931.66,Average,True,Cloud Tech,California,0,1,1,1,1410
730,EMP1730,Bob,Williams,40.0,Inactive,2021-01-25,72451.69,Poor,True,Finance,California,0,1,0,3,1682
731,EMP1731,Alice,Smith,35.0,Pending,2024-08-09,119311.14,Poor,True,Admin,California,2,1,0,0,390
732,EMP1732,Charlie,Smith,40.0,Active,2023-11-04,76167.46,Good,False,Cloud Tech,New York,1,0,2,1,669
733,EMP1733,Bob,Garcia,25.0,Active,2023-06-25,114871.08,Average,False,DevOps,Texas,1,0,1,2,801
734,EMP1734,Eva,Johnson,25.0,Active,2021-09-16,81504.31,Excellent,False,HR,Nevada,1,0,3,4,1448
735,EMP1735,David,Williams,36.0,Pending,2022-12-07,102524.86,Poor,False,Admin,New York,2,0,0,0,1001
736,EMP1736,Charlie,Brown,25.0,Pending,2022-12-14,53043.74,Excellent,True,Finance,Illinois,2,1,3,3,994
737,EMP1737,Eva,Jones,30.0,Inactive,2020-04-18,82547.26,Excellent,True,DevOps,Illinois,0,1,3,2,1964
738,EMP1738,Bob,Jones,40.0,Pending,2024-10-11,113900.81,Average,True,DevOps,California,2,1,1,2,327
739,EMP1739,Bob,Brown,25.0,Inactive,2021-04-18,118585.5,Average,True,HR,Nevada,0,1,1,4,1599
740,EMP1740,Bob,Davis,35.0,Pending,2020-06-29,63049.22,Poor,True,Finance,Illinois,2,1,0,3,1892
741,EMP1741,Heidi,Miller,31.0,Active,2021-05-21,114558.91,Average,False,DevOps,Texas,1,0,1,2,1566
742,EMP1742,Heidi,Johnson,40.0,Active,2021-12-11,97901.79,Average,True,DevOps,New York,1,1,1,2,1362
743,EMP1743,Eva,Jones,30.0,Active,2023-07-05,68037.56,Average,False,Sales,California,1,0,1,5,791
744,EMP1744,Alice,Williams,28.0,Active,2021-11-30,112802.27,Excellent,False,HR,New York,1,0,3,4,1373
745,EMP1745,Bob,Johnson,40.0,Pending,2024-11-22,93786.72,Poor,False,Sales,Nevada,2,0,0,5,285
746,EMP1746,David,Williams,31.0,Inactive,2023-05-24,73049.93,Good,False,Admin,Florida,0,0,2,0,833
747,EMP1747,David,Davis,30.0,Pending,2024-06-26,64161.72,Excellent,True,Sales,Illinois,2,1,3,5,434
748,EMP1748,Charlie,Smith,40.0,Pending,2020-11-19,72224.73,Average,False,Admin,Nevada,2,0,1,0,1749
749,EMP1749,Bob,Johnson,30.0,Pending,2020-03-01,103580.45,Excellent,False,HR,New York,2,0,3,4,2012
750,EMP1750,Grace,Garcia,40.0,Pending,2024-08-09,112589.11,Average,False,HR,Florida,2,0,1,4,390
751,EMP1751,Eva,Jones,30.0,Active,2021-01-13,51833.88,Average,True,Admin,Texas,1,1,1,0,1694
752,EMP1752,Eva,Johnson,31.0,Active,2023-05-06,66252.78,Excellent,True,Sales,Illinois,1,1,3,5,851
753,EMP1753,Frank,Johnson,25.0,Active,2022-10-25,109229.68,Poor,True,DevOps,Florida,1,1,0,2,1044
754,EMP1754,Frank,Johnson,30.0,Inactive,2020-10-08,61465.05,Average,False,Finance,Florida,0,0,1,3,1791
755,EMP1755,Grace,Miller,25.0,Active,2024-02-29,96993.74,Poor,False,HR,Florida,1,0,0,4,552
756,EMP1756,David,Johnson,25.0,Pending,2022-09-30,98150.39,Good,True,Admin,Florida,2,1,2,0,1069
757,EMP1757,David,Williams,40.0,Pending,2024-02-14,107703.0,Average,False,Finance,Texas,2,0,1,3,567
758,EMP1758,Grace,Smith,36.0,Pending,2023-01-03,86766.14,Poor,True,DevOps,Illinois,2,1,0,2,974
759,EMP1759,Alice,Davis,35.0,Inactive,2024-08-20,111443.69,Poor,True,Cloud Tech,Florida,0,1,0,1,379
760,EMP1760,David,Brown,36.0,Pending,2020-03-21,89039.07,Good,False,Sales,Florida,2,0,2,5,1992
761,EMP1761,Alice,Johnson,30.0,Inactive,2024-12-16,71318.79,Poor,False,HR,Florida,0,0,0,4,261
762,EMP1762,Heidi,Jones,30.0,Pending,2020-04-21,98296.71,Poor,False,Finance,California,2,0,0,3,1961
763,EMP1763,Heidi,Johnson,40.0,Pending,2020-08-19,62584.0,Good,False,Cloud Tech,Nevada,2,0,2,1,1841
764,EMP1764,Charlie,Jones,40.0,Inactive,2020-02-21,62521.5,Average,True,Finance,California,0,1,1,3,2021
765,EMP1765,David,Williams,40.0,Inactive,2023-11-17,95400.35,Poor,True,Cloud Tech,California,0,1,0,1,656
766,EMP1766,Charlie,Jones,25.0,Pending,2022-07-09,94385.07,Poor,True,Cloud Tech,Texas,2,1,0,1,1152
767,EMP1767,Grace,Garcia,35.0,Inactive,2023-02-01,76642.49,Poor,True,Sales,New York,0,1,0,5,945
768,EMP1768,Frank,Brown,32.0,Active,2024-11-14,60122.52,Excellent,True,DevOps,New York,1,1,3,2,293
769,EMP1769,Alice,Smith,40.0,Pending,2024-04-23,117267.63,Good,False,HR,California,2,0,2,4,498
770,EMP1770,Charlie,Jones,25.0,Active,2023-06-29,99635.73000000001,Excellent,True,Admin,New York,1,1,3,0,797
771,EMP1771,Heidi,Jones,40.0,Pending,2024-12-12,84542.68,Good,True,Sales,Texas,2,1,2,5,265
772,EMP1772,Heidi,Smith,40.0,Active,2023-05-16,92007.15,Average,True,Finance,Florida,1,1,1,3,841
773,EMP1773,Eva,Brown,35.0,Active,2020-04-10,62938.8,Average,False,DevOps,Illinois,1,0,1,2,1972
774,EMP1774,Frank,Johnson,25.0,Pending,2023-03-29,108661.01,Poor,False,Admin,Texas,2,0,0,0,889
775,EMP1775,Bob,Jones,25.0,Active,2020-11-26,97046.33,Good,False,Cloud Tech,Florida,1,0,2,1,1742
776,EMP1776,Charlie,Smith,40.0,Inactive,2020-03-14,56518.84,Average,False,DevOps,Illinois,0,0,1,2,1999
777,EMP1777,Frank,Garcia,40.0,Pending,2020-05-12,70498.29,Good,True,Cloud Tech,Florida,2,1,2,1,1940
778,EMP1778,Eva,Garcia,35.0,Pending,2021-03-05,98708.06,Average,True,Sales,Florida,2,1,1,5,1643
779,EMP1779,Bob,Williams,35.0,Pending,2020-06-28,83856.41,Excellent,False,DevOps,Nevada,2,0,3,2,1893
780,EMP1780,Eva,Smith,40.0,Inactive,2022-12-12,90259.99,Average,False,Sales,California,0,0,1,5,996
781,EMP1781,Charlie,Williams,34.0,Pending,2024-02-02,94230.03,Excellent,True,Sales,Florida,2,1,3,5,579
782,EMP1782,Charlie,Garcia,39.0,Inactive,2021-01-31,50110.66,Average,True,Admin,Nevada,0,1,1,0,1676
783,EMP1783,Bob,Brown,30.0,Inactive,2020-04-03,73365.46,Poor,False,Sales,Florida,0,0,0,5,1979
784,EMP1784,David,Johnson,25.0,Pending,2021-07-30,67809.23,Excellent,False,DevOps,New York,2,0,3,2,1496
785,EMP1785,Eva,Smith,36.0,Active,2020-08-21,98008.51,Average,False,Sales,California,1,0,1,5,1839
786,EMP1786,Alice,Davis,30.0,Inactive,2023-10-09,83537.58,Poor,False,Admin,California,0,0,0,0,695
787,EMP1787,Alice,Garcia,30.0,Pending,2022-08-01,112444.08,Excellent,True,Finance,New York,2,1,3,3,1129
788,EMP1788,Frank,Garcia,40.0,Active,2024-09-06,86475.13,Poor,True,Finance,Nevada,1,1,0,3,362
789,EMP1789,Frank,Davis,34.0,Active,2023-03-28,97984.53,Good,True,Sales,Texas,1,1,2,5,890
790,EMP1790,Frank,Miller,25.0,Active,2021-11-25,118853.31,Good,False,Admin,California,1,0,2,0,1378
791,EMP1791,Charlie,Garcia,31.0,Active,2023-05-03,58179.12,Excellent,False,Sales,Florida,1,0,3,5,854
792,EMP1792,Eva,Jones,35.0,Inactive,2022-04-27,56075.84,Average,True,DevOps,Texas,0,1,1,2,1225
793,EMP1793,Frank,Brown,40.0,Pending,2021-09-11,62250.89,Excellent,True,HR,New York,2,1,3,4,1453
794,EMP1794,Alice,Smith,30.0,Pending,2020-02-21,105931.77,Poor,True,Cloud Tech,Florida,2,1,0,1,2021
795,EMP1795,Charlie,Davis,30.0,Pending,2024-11-24,86653.96,Average,True,HR,Florida,2,1,1,4,283
796,EMP1796,Charlie,Jones,25.0,Active,2021-02-24,100719.94,Good,False,Sales,Nevada,1,0,2,5,1652
797,EMP1797,Bob,Davis,25.0,Pending,2024-10-02,91600.13,Average,True,HR,Texas,2,1,1,4,336
798,EMP1798,Heidi,Smith,25.0,Pending,2024-03-06,71873.66,Good,True,Cloud Tech,Illinois,2,1,2,1,546
799,EMP1799,Eva,Williams,30.0,Active,2021-08-09,69365.47,Average,True,HR,New York,1,1,1,4,1486
800,EMP1800,Heidi,Smith,25.0,Active,2021-07-14,58012.23,Average,True,HR,New York,1,1,1,4,1512
801,EMP1801,Bob,Miller,30.0,Pending,2021-10-14,68973.65,Average,True,Sales,California,2,1,1,5,1420
802,EMP1802,Eva,Smith,29.0,Active,2021-09-29,92928.4,Poor,True,Admin,New York,1,1,0,0,1435
803,EMP1803,Heidi,Smith,25.0,Inactive,2023-10-15,53531.92,Poor,True,Admin,Texas,0,1,0,0,689
804,EMP1804,Bob,Miller,40.0,Pending,2023-05-05,112389.31,Excellent,False,Finance,New York,2,0,3,3,852
805,EMP1805,Heidi,Brown,33.0,Inactive,2024-08-01,63870.3,Excellent,False,HR,California,0,0,3,4,398
806,EMP1806,Bob,Garcia,40.0,Active,2024-07-22,106164.53,Good,False,Sales,New York,1,0,2,5,408
807,EMP1807,Bob,Smith,40.0,Pending,2023-12-25,103654.54,Poor,False,HR,Nevada,2,0,0,4,618
808,EMP1808,David,Miller,30.0,Inactive,2022-03-13,62834.72,Good,True,Sales,California,0,1,2,5,1270
809,EMP1809,Frank,Jones,35.0,Active,2020-05-13,83273.41,Excellent,False,Finance,Florida,1,0,3,3,1939
810,EMP1810,Heidi,Williams,30.0,Pending,2023-03-22,58917.58,Good,False,HR,California,2,0,2,4,896
811,EMP1811,Bob,Williams,35.0,Active,2024-06-10,71148.27,Excellent,True,Sales,Nevada,1,1,3,5,450
812,EMP1812,Grace,Smith,30.0,Pending,2020-11-21,118172.42,Poor,True,Sales,New York,2,1,0,5,1747
813,EMP1813,Frank,Brown,30.0,Inactive,2024-05-25,118614.37,Average,False,DevOps,Illinois,0,0,1,2,466
814,EMP1814,Frank,Brown,34.0,Active,2023-09-19,96872.36,Poor,False,DevOps,New York,1,0,0,2,715
815,EMP1815,Heidi,Jones,25.0,Inactive,2021-10-28,88856.14,Good,True,Sales,Illinois,0,1,2,5,1406
816,EMP1816,Charlie,Smith,35.0,Pending,2020-08-10,97985.61,Good,False,Finance,Texas,2,0,2,3,1850
817,EMP1817,Grace,Williams,35.0,Pending,2020-05-05,56337.31,Poor,True,Finance,Nevada,2,1,0,3,1947
818,EMP1818,Alice,Brown,30.0,Inactive,2022-12-24,70405.23,Poor,True,DevOps,New York,0,1,0,2,984
819,EMP1819,Heidi,Smith,30.0,Inactive,2021-09-05,89919.35,Excellent,True,Admin,Nevada,0,1,3,0,1459
820,EMP1820,Eva,Davis,40.0,Active,2023-04-08,50568.35,Good,True,DevOps,California,1,1,2,2,879
821,EMP1821,Grace,Brown,30.0,Inactive,2023-01-29,75869.606,Good,False,HR,Texas,0,0,2,4,948
822,EMP1822,Frank,Miller,25.0,Active,2022-06-03,99155.53,Poor,True,HR,Texas,1,1,0,4,1188
823,EMP1823,Frank,Davis,40.0,Inactive,2023-01-21,64785.13,Average,True,Finance,Florida,0,1,1,3,956
824,EMP1824,Charlie,Garcia,30.0,Inactive,2024-09-16,79206.48,Good,False,Sales,Florida,0,0,2,5,352
825,EMP1825,Charlie,Brown,30.0,Pending,2020-02-02,60079.71,Average,True,Cloud Tech,Texas,2,1,1,1,2040
826,EMP1826,Grace,Williams,30.0,Pending,2024-07-08,79109.88,Poor,False,Cloud Tech,New York,2,0,0,1,422
827,EMP1827,Grace,Johnson,30.0,Pending,2022-05-18,88643.5,Poor,False,Admin,Florida,2,0,0,0,1204
828,EMP1828,Frank,Davis,30.0,Pending,2020-01-16,90455.7,Excellent,False,Admin,Florida,2,0,3,0,2057
829,EMP1829,David,Garcia,34.0,Pending,2023-03-26,75687.9,Good,True,HR,Florida,2,1,2,4,892
830,EMP1830,Heidi,Jones,35.0,Inactive,2023-11-15,55604.42,Average,False,Cloud Tech,Illinois,0,0,1,1,658
831,EMP1831,Eva,Jones,40.0,Pending,2024-12-27,92704.94,Excellent,False,Sales,Texas,2,0,3,5,250
832,EMP1832,Bob,Williams,34.0,Pending,2020-04-18,113250.97,Good,True,Sales,California,2,1,2,5,1964
833,EMP1833,Alice,Brown,40.0,Inactive,2023-03-21,101367.02,Excellent,False,Finance,Illinois,0,0,3,3,897
834,EMP1834,Eva,Smith,35.0,Pending,2023-05-08,102459.77,Poor,False,Admin,Texas,2,0,0,0,849
835,EMP1835,Eva,Brown,25.0,Pending,2020-12-12,90100.2,Good,False,DevOps,Florida,2,0,2,2,1726
836,EMP1836,Eva,Williams,36.0,Inactive,2020-06-17,58877.49,Excellent,False,Cloud Tech,California,0,0,3,1,1904
837,EMP1837,Eva,Jones,35.0,Inactive,2021-07-17,76520.84,Excellent,False,Admin,Illinois,0,0,3,0,1509
838,EMP1838,Bob,Brown,37.0,Pending,2020-11-05,96140.89,Average,True,Admin,Illinois,2,1,1,0,1763
839,EMP1839,Charlie,Jones,35.0,Inactive,2021-01-05,105956.04,Excellent,False,DevOps,New York,0,0,3,2,1702
840,EMP1840,Frank,Davis,25.0,Active,2024-09-11,84716.38,Good,False,Admin,Illinois,1,0,2,0,357
841,EMP1841,Grace,Garcia,30.0,Pending,2023-07-29,61709.83,Good,True,DevOps,Florida,2,1,2,2,767
842,EMP1842,Frank,Smith,25.0,Active,2020-04-17,61732.03,Average,True,DevOps,California,1,1,1,2,1965
843,EMP1843,Eva,Davis,40.0,Active,2022-02-16,97845.7,Good,True,DevOps,Illinois,1,1,2,2,1295
844,EMP1844,Eva,Jones,30.0,Active,2021-08-14,114905.58,Poor,False,Sales,Florida,1,0,0,5,1481
845,EMP1845,Frank,Jones,35.0,Active,2022-12-24,94619.69,Good,True,DevOps,Texas,1,1,2,2,984
846,EMP1846,Grace,Johnson,31.0,Inactive,2021-07-07,68696.15,Good,False,DevOps,California,0,0,2,2,1519
847,EMP1847,Grace,Johnson,40.0,Active,2024-02-12,97032.29,Excellent,False,DevOps,Nevada,1,0,3,2,569
848,EMP1848,Frank,Davis,30.0,Active,2023-10-09,50593.33,Excellent,True,HR,Illinois,1,1,3,4,695
849,EMP1849,Grace,Miller,25.0,Pending,2022-07-02,74606.15,Good,True,Sales,Texas,2,1,2,5,1159
850,EMP1850,Eva,Davis,30.0,Pending,2020-07-07,53981.73,Average,False,Cloud Tech,Texas,2,0,1,1,1884
851,EMP1851,David,Johnson,36.0,Pending,2020-09-02,56047.05,Excellent,True,DevOps,Texas,2,1,3,2,1827
852,EMP1852,Grace,Jones,33.0,Pending,2021-01-12,67733.5,Average,False,Admin,Texas,2,0,1,0,1695
853,EMP1853,Bob,Williams,40.0,Pending,2023-09-29,103891.64,Good,True,HR,Florida,2,1,2,4,705
854,EMP1854,Charlie,Davis,25.0,Inactive,2022-03-06,73285.83,Good,True,HR,Texas,0,1,2,4,1277
855,EMP1855,Eva,Jones,30.0,Inactive,2021-02-14,92721.13,Poor,True,Finance,Texas,0,1,0,3,1662
856,EMP1856,Heidi,Williams,25.0,Inactive,2021-03-23,92977.64,Excellent,False,Admin,Illinois,0,0,3,0,1625
857,EMP1857,Heidi,Williams,35.0,Active,2020-05-24,89994.12,Good,True,Cloud Tech,Texas,1,1,2,1,1928
858,EMP1858,Heidi,Johnson,25.0,Pending,2023-08-04,50060.73,Poor,False,Finance,New York,2,0,0,3,761
859,EMP1859,Grace,Davis,35.0,Inactive,2022-03-12,90224.82,Excellent,False,Admin,Nevada,0,0,3,0,1271
860,EMP1860,Heidi,Brown,40.0,Pending,2024-05-18,106859.3,Good,False,Finance,Florida,2,0,2,3,473
861,EMP1861,David,Smith,25.0,Inactive,2020-09-05,89707.07,Good,False,Finance,Nevada,0,0,2,3,1824
862,EMP1862,Frank,Johnson,35.0,Inactive,2020-04-23,94259.08,Excellent,True,DevOps,California,0,1,3,2,1959
863,EMP1863,Bob,Johnson,35.0,Active,2024-09-18,82174.75,Excellent,False,Sales,California,1,0,3,5,350
864,EMP1864,David,Brown,30.0,Inactive,2023-09-15,63370.22,Excellent,False,Sales,Texas,0,0,3,5,719
865,EMP1865,Bob,Smith,35.0,Pending,2022-06-15,101472.69,Good,True,Finance,Texas,2,1,2,3,1176
866,EMP1866,David,Jones,25.0,Active,2022-09-28,77213.73,Good,False,DevOps,Illinois,1,0,2,2,1071
867,EMP1867,Eva,Miller,40.0,Active,2020-03-16,73749.96,Poor,True,Sales,Florida,1,1,0,5,1997
868,EMP1868,Alice,Davis,40.0,Pending,2023-09-28,86618.37,Average,False,Cloud Tech,New York,2,0,1,1,706
869,EMP1869,Charlie,Miller,35.0,Active,2024-02-15,59911.33,Excellent,True,Admin,Texas,1,1,3,0,566
870,EMP1870,Heidi,Jones,33.0,Pending,2023-08-21,59137.64,Good,False,Cloud Tech,New York,2,0,2,1,744
871,EMP1871,Alice,Garcia,35.0,Pending,2020-12-15,108474.65,Good,True,Cloud Tech,Florida,2,1,2,1,1723
872,EMP1872,Bob,Johnson,25.0,Pending,2021-03-27,54417.71,Excellent,False,Finance,Illinois,2,0,3,3,1621
873,EMP1873,Frank,Smith,40.0,Pending,2023-03-25,88211.94,Average,False,HR,Texas,2,0,1,4,893
874,EMP1874,David,Johnson,25.0,Inactive,2020-05-09,58452.18,Excellent,True,Sales,New York,0,1,3,5,1943
875,EMP1875,Grace,Williams,30.0,Pending,2020-12-03,80706.28,Average,True,DevOps,California,2,1,1,2,1735
876,EMP1876,Alice,Johnson,30.0,Pending,2022-02-09,75935.33,Good,True,Cloud Tech,Nevada,2,1,2,1,1302
877,EMP1877,Heidi,Johnson,25.0,Active,2020-07-01,99471.89,Average,True,Cloud Tech,Texas,1,1,1,1,1890
878,EMP1878,Eva,Jones,40.0,Pending,2020-09-16,64431.22,Poor,False,DevOps,Florida,2,0,0,2,1813
879,EMP1879,Heidi,Jones,40.0,Pending,2023-11-17,52633.48,Good,False,Admin,New York,2,0,2,0,656
880,EMP1880,Heidi,Jones,27.0,Inactive,2021-12-13,79315.01,Poor,True,Cloud Tech,Nevada,0,1,0,1,1360
881,EMP1881,David,Miller,25.0,Pending,2022-01-11,110391.17,Excellent,False,Sales,Texas,2,0,3,5,1331
882,EMP1882,David,Williams,40.0,Active,2021-07-20,53714.83,Excellent,True,DevOps,Nevada,1,1,3,2,1506
883,EMP1883,Charlie,Garcia,40.0,Active,2023-10-04,114587.11,Excellent,True,Finance,New York,1,1,3,3,700
884,EMP1884,Frank,Garcia,35.0,Inactive,2021-11-15,93177.35,Average,False,Admin,Florida,0,0,1,0,1388
885,EMP1885,Heidi,Jones,25.0,Active,2023-01-05,62312.13,Good,False,Cloud Tech,Nevada,1,0,2,1,972
886,EMP1886,Heidi,Smith,33.0,Active,2024-01-17,81137.46,Excellent,False,Cloud Tech,Texas,1,0,3,1,595
887,EMP1887,Grace,Miller,30.0,Inactive,2021-04-16,104528.27,Excellent,False,DevOps,Nevada,0,0,3,2,1601
888,EMP1888,Bob,Brown,30.0,Active,2022-02-08,112395.56,Good,False,DevOps,Florida,1,0,2,2,1303
889,EMP1889,Heidi,Smith,25.0,Active,2023-06-02,81849.36,Excellent,False,Finance,New York,1,0,3,3,824
890,EMP1890,Charlie,Davis,40.0,Pending,2022-01-04,118288.91,Poor,False,DevOps,New York,2,0,0,2,1338
891,EMP1891,Charlie,Davis,25.0,Active,2021-07-28,59555.1,Good,True,DevOps,Illinois,1,1,2,2,1498
892,EMP1892,Heidi,Smith,40.0,Active,2024-12-20,70661.31,Good,True,Admin,California,1,1,2,0,257
893,EMP1893,Charlie,Jones,30.0,Active,2022-04-23,109988.16,Good,True,Sales,New York,1,1,2,5,1229
894,EMP1894,David,Brown,35.0,Inactive,2020-01-30,101101.24,Poor,True,Finance,Florida,0,1,0,3,2043
895,EMP1895,David,Brown,30.0,Pending,2021-03-31,112427.58,Good,True,HR,Florida,2,1,2,4,1617
896,EMP1896,Charlie,Miller,35.0,Active,2020-03-23,119389.15,Poor,False,Cloud Tech,Florida,1,0,0,1,1990
897,EMP1897,Alice,Brown,40.0,Inactive,2024-07-16,105861.23,Good,True,Sales,Florida,0,1,2,5,414
898,EMP1898,Heidi,Davis,40.0,Pending,2024-03-22,50869.61,Average,True,Admin,Texas,2,1,1,0,530
899,EMP1899,David,Williams,30.0,Active,2023-08-19,71562.372,Excellent,True,HR,California,1,1,3,4,746
900,EMP1900,Eva,Jones,30.0,Pending,2024-03-10,90856.21,Average,True,DevOps,Florida,2,1,1,2,542
901,EMP1901,Heidi,Brown,30.0,Active,2024-06-05,111008.63,Excellent,True,DevOps,Florida,1,1,3,2,455
902,EMP1902,Alice,Miller,25.0,Inactive,2022-12-23,52289.99,Poor,True,Finance,Nevada,0,1,0,3,985
903,EMP1903,Eva,Davis,33.0,Active,2024-06-01,97926.56,Average,True,Sales,Illinois,1,1,1,5,459
904,EMP1904,Frank,Williams,25.0,Inactive,2024-12-23,53609.38,Good,False,Sales,Nevada,0,0,2,5,254
905,EMP1905,Heidi,Johnson,34.0,Inactive,2020-12-24,95372.09,Excellent,False,Cloud Tech,California,0,0,3,1,1714
906,EMP1906,David,Johnson,30.0,Pending,2020-08-20,95432.69,Excellent,True,HR,New York,2,1,3,4,1840
907,EMP1907,David,Williams,30.0,Inactive,2022-10-28,97615.87,Average,False,HR,California,0,0,1,4,1041
908,EMP1908,Bob,Davis,35.0,Inactive,2022-10-23,86867.78,Poor,False,HR,Florida,0,0,0,4,1046
909,EMP1909,Eva,Miller,40.0,Pending,2023-11-20,106615.71,Average,False,Sales,California,2,0,1,5,653
